"Temperature","Pressure","Humidity","Speed","Radiation"
"45","30.47","72","13.5","1.19"
"45","30.47","76","3.37","1.21"
"45","30.47","79","10.12","1.21"
"45","30.47","81","5.62","1.22"
"45","30.47","82","6.75","1.21"
"45","30.47","83","6.75","1.2"
"45","30.47","84","12.37","1.19"
"45","30.48","84","6.75","1.19"
"45","30.48","84","5.62","1.22"
"45","30.47","84","9","1.2"
"45","30.47","84","10.12","1.24"
"45","30.47","84","5.62","1.2"
"45","30.47","84","11.25","1.2"
"45","30.47","84","9","1.19"
"45","30.47","84","11.25","1.18"
"45","30.47","84","10.12","1.19"
"45","30.47","85","7.87","1.17"
"45","30.47","86","11.25","1.21"
"44","30.47","87","11.25","1.19"
"44","30.47","87","10.12","1.17"
"44","30.47","87","13.5","1.16"
"44","30.47","87","5.62","1.21"
"45","30.47","87","3.37","1.18"
"45","30.47","87","1.12","1.19"
"45","30.47","87","4.5","1.21"
"45","30.47","88","3.37","1.21"
"45","30.47","88","3.37","1.21"
"45","30.47","88","2.25","1.21"
"45","30.47","88","11.25","1.22"
"45","30.47","89","5.62","1.2"
"45","30.47","89","4.5","1.25"
"45","30.47","90","3.37","1.2"
"45","30.47","90","3.37","1.19"
"45","30.47","90","3.37","1.24"
"45","30.47","91","3.37","1.21"
"45","30.47","92","5.62","1.21"
"45","30.47","94","13.5","1.22"
"45","30.47","97","3.37","1.19"
"45","30.47","99","6.75","1.21"
"45","30.47","99","3.37","1.19"
"45","30.47","99","1.12","1.17"
"46","30.47","100","9","1.22"
"46","30.46","100","5.62","1.22"
"46","30.47","100","1.12","1.21"
"47","30.47","100","3.37","1.23"
"47","30.46","99","4.5","1.23"
"47","30.46","99","4.5","1.21"
"47","30.46","99","3.37","1.21"
"47","30.46","99","5.62","1.22"
"47","30.46","99","6.75","1.19"
"47","30.45","99","3.37","1.2"
"48","30.45","99","5.62","1.2"
"48","30.45","98","5.62","1.23"
"48","30.45","98","5.62","1.21"
"48","30.44","98","4.5","1.2"
"48","30.44","98","2.25","1.23"
"48","30.44","98","4.5","1.19"
"48","30.44","98","7.87","1.2"
"48","30.44","97","7.87","1.23"
"48","30.44","96","6.75","1.21"
"48","30.44","96","5.62","1.21"
"48","30.44","95","2.25","1.21"
"48","30.43","95","5.62","1.22"
"48","30.43","94","3.37","1.24"
"48","30.43","93","6.75","1.2"
"48","30.43","92","14.62","1.89"
"49","30.43","92","3.37","3.16"
"49","30.43","93","9","5.34"
"49","30.43","91","4.5","7.41"
"49","30.43","91","4.5","10.81"
"49","30.43","91","5.62","40.76"
"50","30.42","89","7.87","26.98"
"50","30.42","87","6.75","32.94"
"51","30.42","86","4.5","46.44"
"51","30.42","85","4.5","65.86"
"51","30.42","83","9","84.78"
"52","30.42","82","11.25","106.35"
"52","30.42","83","4.5","130.7"
"52","30.42","82","10.12","156.17"
"52","30.42","83","1.12","182.05"
"53","30.42","81","7.87","211.05"
"53","30.42","76","10.12","237.12"
"53","30.42","79","4.5","262.15"
"53","30.42","78","9","288.51"
"54","30.42","80","5.62","311.77"
"54","30.41","77","7.87","335.11"
"54","30.41","77","10.12","355.28"
"54","30.41","77","6.75","374.76"
"55","30.41","76","9","395.29"
"55","30.41","74","9","413.58"
"55","30.41","76","5.62","431.09"
"55","30.42","70","12.37","452.09"
"55","30.41","71","9","470.23"
"56","30.41","73","7.87","487.35"
"56","30.42","71","7.87","506.01"
"56","30.41","70","15.75","524.2"
"56","30.42","63","12.37","541.65"
"56","30.42","67","5.62","558.53"
"56","30.42","65","3.37","576.68"
"57","30.42","69","7.87","591.96"
"57","30.42","63","4.5","607.69"
"57","30.42","65","5.62","626.56"
"57","30.42","69","4.5","641.18"
"57","30.42","64","14.62","656.77"
"58","30.42","65","10.12","672.59"
"58","30.42","65","6.75","687.23"
"58","30.42","64","10.12","703.4"
"58","30.41","65","6.75","715.47"
"58","30.42","62","3.37","730.21"
"58","30.42","64","3.37","742.57"
"58","30.42","65","7.87","753.89"
"58","30.42","63","2.25","766.72"
"58","30.42","65","6.75","777.65"
"58","30.42","68","6.75","787.82"
"57","30.42","68","10.12","797.49"
"57","30.42","68","7.87","809.85"
"58","30.43","67","6.75","818.28"
"58","30.43","68","11.25","826.77"
"57","30.43","64","11.25","837.95"
"58","30.43","62","11.25","843.32"
"58","30.43","63","13.5","854.41"
"58","30.43","65","9","859.3"
"58","30.44","65","13.5","864.93"
"58","30.43","65","5.62","873.87"
"58","30.44","65","7.87","880.11"
"58","30.44","65","6.75","885.42"
"59","30.44","63","9","891.26"
"59","30.44","61","11.25","895"
"59","30.45","60","7.87","899.16"
"59","30.45","59","7.87","902.1"
"59","30.45","58","7.87","905.63"
"59","30.46","59","9","904.91"
"59","30.45","59","6.75","908.7"
"59","30.46","54","10.12","909.22"
"59","30.46","56","7.87","908.91"
"59","30.46","59","5.62","911.27"
"59","30.46","60","6.75","910.08"
"59","30.46","56","9","908.54"
"59","30.46","57","13.5","908.99"
"59","30.46","53","7.87","905.46"
"59","30.46","53","5.62","904.35"
"59","30.47","54","5.62","901.84"
"59","30.47","51","3.37","893.82"
"58","30.47","52","4.5","891.55"
"58","30.47","51","7.87","887.35"
"58","30.47","54","6.75","884.03"
"58","30.47","54","5.62","878.52"
"58","30.47","54","3.37","870.45"
"58","30.47","51","6.75","865.92"
"58","30.47","51","2.25","857.81"
"58","30.48","52","6.75","848.71"
"58","30.48","51","5.62","841.14"
"58","30.48","50","5.62","832.64"
"58","30.48","48","6.75","825.51"
"57","30.48","48","5.62","815.51"
"57","30.48","44","7.87","806.25"
"57","30.48","43","6.75","797.76"
"57","30.48","43","6.75","786.06"
"57","30.48","40","9","774.66"
"57","30.48","41","6.75","762.48"
"57","30.48","42","6.75","748.4"
"57","30.48","41","5.62","737.3"
"57","30.48","40","10.12","725.84"
"57","30.48","41","6.75","710.82"
"57","30.48","40","7.87","696.84"
"56","30.48","39","6.75","682.81"
"56","30.48","40","4.5","668.92"
"56","30.48","39","4.5","652.66"
"56","30.48","40","3.37","637.66"
"56","30.48","40","0","621.88"
"55","30.48","41","10.12","606.38"
"55","30.48","42","3.37","589.75"
"55","30.48","45","4.5","572.87"
"55","30.48","47","10.12","556.28"
"55","30.48","51","3.37","537.83"
"54","30.47","50","2.25","521.4"
"54","30.47","53","5.62","502.62"
"53","30.47","54","4.5","483.86"
"53","30.47","55","2.25","465.1"
"53","30.47","57","4.5","446.44"
"53","30.47","59","3.37","427.97"
"53","30.47","58","7.87","408.7"
"52","30.47","58","5.62","389.61"
"52","30.47","60","4.5","369.61"
"51","30.46","61","5.62","348.89"
"50","30.46","63","4.5","326.42"
"49","30.46","63","1.12","301.14"
"48","30.46","64","4.5","274.43"
"48","30.46","64","4.5","24.57"
"47","30.46","62","6.75","21.62"
"47","30.46","57","2.25","21.05"
"47","30.46","44","2.25","20.46"
"46","30.46","43","1.12","19.8"
"45","30.46","46","2.25","19.12"
"45","30.46","47","3.37","18.36"
"44","30.46","47","6.75","17.46"
"44","30.46","52","4.5","16.41"
"44","30.46","63","6.75","15.23"
"44","30.46","55","5.62","13.88"
"44","30.45","57","7.87","12.27"
"44","30.45","60","7.87","10.43"
"44","30.45","59","5.62","8.4"
"44","30.45","61","9","6.4"
"44","30.45","61","5.62","4.3"
"44","30.45","60","6.75","2.44"
"44","30.45","58","5.62","1.38"
"44","30.45","59","7.87","1.18"
"44","30.44","60","5.62","1.24"
"44","30.44","57","9","1.22"
"44","30.44","57","6.75","1.2"
"44","30.44","59","3.37","1.21"
"45","30.44","56","6.75","1.18"
"45","30.44","59","2.25","1.19"
"44","30.44","55","4.5","1.17"
"44","30.44","55","4.5","1.19"
"44","30.44","60","6.75","1.19"
"44","30.44","60","6.75","1.18"
"44","30.44","62","7.87","1.21"
"44","30.44","65","6.75","1.17"
"44","30.44","65","9","1.21"
"44","30.44","65","7.87","1.2"
"44","30.44","63","6.75","1.19"
"45","30.44","63","5.62","1.18"
"45","30.44","63","4.5","1.2"
"45","30.44","62","9","1.2"
"45","30.44","61","3.37","1.19"
"45","30.44","59","2.25","1.21"
"44","30.44","61","2.25","1.25"
"44","30.44","63","9","1.21"
"45","30.43","62","7.87","1.2"
"44","30.43","63","4.5","1.19"
"44","30.43","63","6.75","1.21"
"44","30.43","68","10.12","1.22"
"44","30.43","70","10.12","1.22"
"44","30.44","69","5.62","1.2"
"45","30.44","67","5.62","1.19"
"45","30.44","67","7.87","1.2"
"45","30.44","67","5.62","1.24"
"46","30.44","67","3.37","1.22"
"46","30.44","67","9","1.23"
"46","30.44","66","5.62","1.2"
"46","30.44","65","4.5","1.2"
"46","30.44","63","6.75","1.24"
"46","30.44","64","2.25","1.2"
"46","30.44","63","4.5","1.22"
"46","30.44","62","3.37","1.22"
"46","30.44","61","5.62","1.23"
"46","30.44","62","5.62","1.21"
"46","30.44","61","3.37","1.16"
"46","30.44","60","2.25","1.19"
"46","30.44","57","4.5","1.23"
"45","30.44","57","2.25","1.19"
"45","30.44","57","2.25","1.24"
"45","30.44","56","3.37","1.19"
"45","30.44","57","4.5","1.23"
"45","30.44","59","1.12","1.19"
"45","30.45","61","5.62","1.2"
"45","30.45","64","9","1.21"
"46","30.45","65","3.37","1.18"
"46","30.45","66","4.5","1.25"
"46","30.45","66","3.37","1.19"
"46","30.45","67","7.87","1.2"
"46","30.45","66","3.37","1.2"
"46","30.46","64","4.5","1.21"
"46","30.46","61","6.75","1.19"
"46","30.46","60","9","1.21"
"46","30.46","58","5.62","1.22"
"46","30.46","58","6.75","1.21"
"46","30.46","56","4.5","1.2"
"46","30.46","51","5.62","1.21"
"47","30.47","51","3.37","1.21"
"47","30.47","48","3.37","1.16"
"47","30.47","46","3.37","1.23"
"47","30.47","46","2.25","1.19"
"47","30.47","44","3.37","1.19"
"47","30.47","44","4.5","1.24"
"46","30.47","44","5.62","1.21"
"47","30.47","45","7.87","1.2"
"47","30.47","45","7.87","1.2"
"47","30.47","46","7.87","1.23"
"47","30.47","46","5.62","1.23"
"47","30.48","46","5.62","1.2"
"47","30.48","46","6.75","1.24"
"47","30.48","47","3.37","1.19"
"47","30.48","47","5.62","1.2"
"47","30.48","48","4.5","1.2"
"47","30.48","48","9","1.19"
"47","30.48","50","5.62","1.2"
"47","30.48","51","6.75","1.21"
"47","30.48","52","7.87","1.24"
"47","30.48","52","5.62","1.2"
"47","30.48","52","7.87","1.18"
"47","30.48","50","4.5","1.22"
"47","30.48","49","9","1.2"
"47","30.48","48","5.62","1.21"
"47","30.49","49","5.62","1.23"
"47","30.49","49","5.62","1.17"
"47","30.49","49","6.75","1.22"
"47","30.49","49","6.75","1.23"
"47","30.49","49","4.5","1.26"
"47","30.49","51","5.62","1.22"
"47","30.49","52","4.5","1.25"
"47","30.49","53","4.5","1.23"
"47","30.49","54","5.62","1.22"
"48","30.49","55","4.5","1.18"
"48","30.49","55","5.62","1.23"
"48","30.49","55","5.62","1.18"
"48","30.49","56","4.5","1.22"
"48","30.49","57","5.62","1.21"
"48","30.49","58","5.62","1.2"
"48","30.49","57","6.75","1.23"
"48","30.49","57","6.75","1.24"
"48","30.49","58","5.62","1.21"
"48","30.49","56","6.75","1.2"
"48","30.49","55","4.5","1.21"
"48","30.49","56","4.5","1.23"
"48","30.49","58","4.5","1.19"
"48","30.49","58","4.5","1.21"
"48","30.49","61","4.5","1.25"
"48","30.49","57","5.62","1.21"
"49","30.49","56","6.75","1.22"
"49","30.49","56","4.5","1.2"
"49","30.49","54","4.5","1.21"
"49","30.48","52","2.25","1.22"
"49","30.48","52","4.5","1.22"
"50","30.48","54","4.5","1.21"
"50","30.48","53","4.5","1.26"
"50","30.48","54","4.5","1.23"
"50","30.48","56","4.5","1.23"
"50","30.48","57","5.62","1.25"
"50","30.48","58","4.5","1.21"
"51","30.48","57","4.5","1.24"
"51","30.48","59","3.37","1.22"
"51","30.47","63","1.12","1.24"
"51","30.47","65","5.62","1.23"
"51","30.47","63","2.25","1.21"
"51","30.47","66","4.5","1.2"
"50","30.47","66","4.5","1.26"
"51","30.47","67","1.12","1.24"
"51","30.47","62","3.37","1.24"
"51","30.46","57","4.5","1.19"
"51","30.46","56","2.25","1.22"
"52","30.46","59","1.12","1.23"
"52","30.46","60","1.12","1.24"
"52","30.46","56","1.12","1.22"
"53","30.46","59","2.25","1.23"
"53","30.46","63","2.25","1.26"
"53","30.46","62","1.12","1.26"
"54","30.46","61","1.12","1.23"
"54","30.46","54","1.12","1.24"
"54","30.45","52","1.12","1.22"
"54","30.45","55","2.25","1.24"
"54","30.45","60","1.12","1.23"
"54","30.45","69","2.25","1.58"
"54","30.45","67","0","2.83"
"54","30.45","71","2.25","4.78"
"55","30.45","83","1.12","7.66"
"55","30.45","81","0","10.58"
"55","30.45","77","2.25","15.84"
"55","30.44","76","3.37","20.51"
"55","30.44","80","2.25","30.42"
"55","30.44","80","1.12","39.74"
"55","30.44","84","0","32.79"
"55","30.44","82","2.25","37.59"
"55","30.44","85","3.37","54.61"
"56","30.44","88","1.12","53.65"
"56","30.44","88","1.12","40.48"
"56","30.44","88","4.5","56.92"
"56","30.44","88","3.37","53.41"
"56","30.44","88","6.75","152.97"
"57","30.44","88","4.5","160.69"
"57","30.44","87","5.62","273.29"
"57","30.44","86","7.87","102.94"
"58","30.43","83","1.12","168.05"
"58","30.43","83","4.5","200.12"
"58","30.43","83","6.75","125.2"
"58","30.43","83","3.37","319.09"
"58","30.43","83","4.5","196.54"
"58","30.43","82","3.37","312.98"
"58","30.43","81","2.25","154.97"
"59","30.43","81","5.62","309.63"
"59","30.43","80","1.12","315.98"
"59","30.43","80","7.87","412.3"
"59","30.43","79","2.25","283.88"
"60","30.43","77","5.62","542.94"
"59","30.43","75","2.25","386.8"
"60","30.43","74","7.87","606.72"
"60","30.43","74","1.12","149.22"
"60","30.43","73","6.75","404.31"
"61","30.43","71","5.62","638.43"
"60","30.43","69","5.62","641.16"
"60","30.43","68","3.37","653.78"
"60","30.44","68","7.87","614.68"
"61","30.44","67","7.87","667.32"
"61","30.44","64","5.62","691.04"
"60","30.44","64","10.12","708.52"
"61","30.44","63","9","716.33"
"61","30.44","60","10.12","733.76"
"61","30.44","60","6.75","745.38"
"61","30.44","59","9","757.73"
"61","30.44","57","9","768.06"
"61","30.44","57","4.5","782.59"
"61","30.44","57","7.87","790.89"
"61","30.45","55","6.75","804.31"
"62","30.45","55","7.87","810.28"
"62","30.45","55","3.37","825.85"
"61","30.45","55","6.75","828.15"
"62","30.45","52","4.5","839.57"
"62","30.45","55","13.5","844.06"
"62","30.45","52","3.37","855.84"
"62","30.45","50","7.87","861.46"
"62","30.46","53","6.75","868.11"
"62","30.46","51","3.37","871.92"
"62","30.46","50","6.75","881.08"
"62","30.46","51","6.75","884.83"
"62","30.46","51","9","890.44"
"61","30.47","52","9","889.59"
"62","30.47","52","9","895.75"
"62","30.47","52","11.25","895.55"
"62","30.47","51","7.87","898.76"
"62","30.47","49","6.75","903.21"
"62","30.47","51","6.75","903.76"
"62","30.47","49","9","902.83"
"62","30.47","48","3.37","902.39"
"62","30.48","48","4.5","903.65"
"62","30.48","46","6.75","901.07"
"62","30.48","47","6.75","899.18"
"62","30.48","47","12.37","899.49"
"62","30.48","47","6.75","894.95"
"63","30.48","46","4.5","893.04"
"62","30.48","47","4.5","888.38"
"62","30.49","47","11.25","883.45"
"62","30.49","48","5.62","880.84"
"62","30.49","47","4.5","874.3"
"62","30.49","47","9","869.48"
"62","30.49","47","6.75","862.78"
"61","30.49","47","6.75","855.99"
"61","30.49","48","11.25","847.28"
"61","30.49","48","6.75","841.02"
"61","30.49","49","7.87","832.8"
"61","30.5","49","9","824.05"
"61","30.5","50","7.87","816.37"
"61","30.5","50","1.12","807.33"
"61","30.5","50","4.5","795.98"
"60","30.5","49","1.12","787.85"
"61","30.5","50","9","775.95"
"61","30.5","49","7.87","766.03"
"60","30.5","49","4.5","753.63"
"60","30.5","50","2.25","740.77"
"60","30.5","48","3.37","728.89"
"60","30.5","48","2.25","713.91"
"60","30.5","51","3.37","701.66"
"60","30.5","50","2.25","686.92"
"60","30.5","51","5.62","672.89"
"59","30.5","53","5.62","659.43"
"59","30.5","53","2.25","644.69"
"59","30.5","54","1.12","628.88"
"59","30.5","54","5.62","614.01"
"59","30.5","55","4.5","597.74"
"58","30.5","53","5.62","581.85"
"58","30.49","55","10.12","566.4"
"58","30.49","57","2.25","547.62"
"58","30.49","56","4.5","531.38"
"58","30.49","60","3.37","513.7"
"57","30.49","60","4.5","496.19"
"57","30.49","62","4.5","478.13"
"56","30.49","64","5.62","459.68"
"56","30.49","65","2.25","441.23"
"56","30.49","66","4.5","422.75"
"55","30.49","66","5.62","403.81"
"55","30.49","67","3.37","384.38"
"55","30.48","67","3.37","364.87"
"55","30.48","67","6.75","344.47"
"54","30.48","67","2.25","321.9"
"52","30.48","67","2.25","297.94"
"51","30.48","68","7.87","272.68"
"50","30.48","67","3.37","24.87"
"49","30.48","68","5.62","22.19"
"48","30.48","68","5.62","21.6"
"48","30.48","69","4.5","21.14"
"47","30.48","69","4.5","20.59"
"47","30.47","70","6.75","19.98"
"47","30.47","70","4.5","19.23"
"46","30.47","70","6.75","18.34"
"46","30.47","71","5.62","17.31"
"46","30.47","72","6.75","16.12"
"46","30.47","72","7.87","14.69"
"45","30.47","73","5.62","13.02"
"45","30.47","73","5.62","11.03"
"45","30.47","74","4.5","8.92"
"45","30.47","74","4.5","6.78"
"45","30.47","75","4.5","4.49"
"44","30.46","75","6.75","2.57"
"44","30.47","77","4.5","1.44"
"44","30.46","77","4.5","1.19"
"44","30.46","77","5.62","1.19"
"44","30.46","77","4.5","1.17"
"44","30.46","77","4.5","1.2"
"44","30.46","77","5.62","1.19"
"44","30.46","78","6.75","1.2"
"44","30.46","78","5.62","1.19"
"43","30.46","79","7.87","1.22"
"43","30.46","79","6.75","1.21"
"43","30.46","80","5.62","1.19"
"43","30.46","80","5.62","1.18"
"43","30.46","81","3.37","1.19"
"43","30.46","82","5.62","1.21"
"43","30.46","82","4.5","1.2"
"43","30.46","83","4.5","1.19"
"43","30.46","83","4.5","1.2"
"43","30.46","83","4.5","1.2"
"43","30.46","83","3.37","1.18"
"43","30.46","83","4.5","1.2"
"43","30.46","83","3.37","1.19"
"44","30.46","83","4.5","1.2"
"44","30.46","83","3.37","1.2"
"44","30.46","82","4.5","1.22"
"44","30.46","82","5.62","1.21"
"44","30.46","82","3.37","1.21"
"44","30.46","82","3.37","1.23"
"44","30.46","81","6.75","1.2"
"44","30.46","81","5.62","1.2"
"44","30.46","81","3.37","1.21"
"44","30.46","82","5.62","1.22"
"44","30.46","82","4.5","1.2"
"44","30.46","82","3.37","1.2"
"45","30.46","81","3.37","1.21"
"45","30.46","81","4.5","1.22"
"45","30.46","81","6.75","1.19"
"45","30.46","82","4.5","1.17"
"45","30.46","82","4.5","1.21"
"45","30.46","82","5.62","1.21"
"45","30.46","82","4.5","1.23"
"45","30.47","80","6.75","1.21"
"45","30.47","79","4.5","1.21"
"46","30.47","78","4.5","1.2"
"46","30.47","77","4.5","1.23"
"46","30.47","79","3.37","1.22"
"46","30.47","81","3.37","1.21"
"46","30.47","77","4.5","1.2"
"46","30.47","73","4.5","1.21"
"46","30.47","73","4.5","1.19"
"46","30.47","75","4.5","1.15"
"47","30.47","76","5.62","1.21"
"47","30.47","76","7.87","1.2"
"47","30.47","77","7.87","1.2"
"48","30.47","77","5.62","1.23"
"48","30.47","78","5.62","1.25"
"48","30.47","78","3.37","1.24"
"48","30.48","78","5.62","1.23"
"48","30.48","79","2.25","1.23"
"48","30.48","79","2.25","1.2"
"48","30.48","79","3.37","1.22"
"48","30.48","78","4.5","1.21"
"48","30.48","78","3.37","1.21"
"49","30.48","78","5.62","1.23"
"49","30.48","78","5.62","1.24"
"49","30.48","78","4.5","1.23"
"49","30.48","78","7.87","1.22"
"49","30.48","78","6.75","1.2"
"49","30.48","78","3.37","1.2"
"49","30.48","78","7.87","1.22"
"49","30.48","78","4.5","1.19"
"49","30.48","78","3.37","1.21"
"49","30.48","78","6.75","1.26"
"49","30.48","78","10.12","1.19"
"49","30.48","77","10.12","1.23"
"49","30.48","77","5.62","1.22"
"49","30.48","77","6.75","1.22"
"49","30.48","77","3.37","1.26"
"49","30.49","76","7.87","1.2"
"49","30.49","76","7.87","1.25"
"49","30.49","76","7.87","1.26"
"50","30.49","75","9","1.21"
"50","30.49","75","9","1.21"
"50","30.49","75","9","1.21"
"50","30.49","74","6.75","1.23"
"50","30.49","74","4.5","1.22"
"50","30.49","73","10.12","1.23"
"50","30.49","73","7.87","1.23"
"50","30.49","73","7.87","1.24"
"50","30.49","73","7.87","1.23"
"50","30.49","73","12.37","1.22"
"50","30.49","74","7.87","1.25"
"50","30.49","74","3.37","1.25"
"50","30.49","75","7.87","1.22"
"50","30.49","75","9","1.2"
"51","30.49","74","4.5","1.22"
"51","30.49","74","5.62","1.23"
"51","30.49","74","2.25","1.24"
"51","30.49","74","4.5","1.22"
"51","30.49","74","4.5","1.19"
"51","30.49","74","1.12","1.24"
"51","30.49","75","10.12","1.22"
"51","30.49","75","6.75","1.22"
"51","30.49","75","5.62","1.21"
"51","30.49","75","7.87","1.21"
